Date,Value
24/10/2008,712.5
23/10/2008,720
22/10/2008,744
21/10/2008,772
20/10/2008,795
17/10/2008,784.5
16/10/2008,802.5
15/10/2008,847
14/10/2008,832.5
13/10/2008,831.5
10/10/2008,900.5
09/10/2008,883.5
08/10/2008,903.5
07/10/2008,876.75
06/10/2008,875.5
03/10/2008,828
02/10/2008,852
01/10/2008,880
30/09/2008,884.5
29/09/2008,905
26/09/2008,902
25/09/2008,888.5
24/09/2008,896
23/09/2008,899
22/09/2008,889
19/09/2008,869
18/09/2008,863
17/09/2008,813
16/09/2008,779.5
15/09/2008,775
12/09/2008,750.25
11/09/2008,740.75
10/09/2008,775.75
09/09/2008,781.75
08/09/2008,808
05/09/2008,808.5
04/09/2008,805.75
03/09/2008,803.5
02/09/2008,798.5
01/09/2008,822.25
29/08/2008,833
28/08/2008,838.25
27/08/2008,827
26/08/2008,827
25/08/2008,824
22/08/2008,824
21/08/2008,833.5
20/08/2008,815.75
19/08/2008,788.75
18/08/2008,796.25
15/08/2008,786.5
14/08/2008,818
13/08/2008,818.5
12/08/2008,817.75
11/08/2008,852.5
08/08/2008,852.5
07/08/2008,871.5
06/08/2008,879.5
05/08/2008,882
04/08/2008,905.75
01/08/2008,912.5
31/07/2008,918
30/07/2008,897.5
29/07/2008,916.75
28/07/2008,923.5
25/07/2008,920.5
24/07/2008,928
23/07/2008,926.5
22/07/2008,961.5
21/07/2008,960.5
18/07/2008,959.75
17/07/2008,965.5
16/07/2008,977.5
15/07/2008,986
14/07/2008,968
11/07/2008,962.75
10/07/2008,939.5
09/07/2008,927.25
08/07/2008,921
07/07/2008,916.75
04/07/2008,931.25
03/07/2008,934
02/07/2008,935.25
01/07/2008,937.5
30/06/2008,930.25
27/06/2008,919.5
26/06/2008,909.5
25/06/2008,882.75
24/06/2008,889.5
23/06/2008,881
20/06/2008,907.5
19/06/2008,903
18/06/2008,887.5
17/06/2008,881.5
16/06/2008,888.25
13/06/2008,866
12/06/2008,862.25
11/06/2008,876.25
10/06/2008,878
09/06/2008,896.25
06/06/2008,890.5
05/06/2008,878.75
04/06/2008,883.5
03/06/2008,879.25
02/06/2008,888.25
30/05/2008,885.75
29/05/2008,883
28/05/2008,902.5
27/05/2008,906.75
26/05/2008,927.5
23/05/2008,927.5
22/05/2008,922.75
21/05/2008,923
20/05/2008,914.5
19/05/2008,906.5
16/05/2008,897
15/05/2008,881.25
14/05/2008,866.5
13/05/2008,865
12/05/2008,883.5
09/05/2008,876
08/05/2008,877
07/05/2008,868.25
06/05/2008,880
05/05/2008,853.5
02/05/2008,853.5
01/05/2008,853
30/04/2008,871
29/04/2008,880
28/04/2008,890.5
25/04/2008,891.5
24/04/2008,895.5
23/04/2008,898.5
22/04/2008,918
21/04/2008,918.5
18/04/2008,908.75
17/04/2008,946
16/04/2008,945
15/04/2008,929.75
14/04/2008,926.5
11/04/2008,927.75
10/04/2008,928
09/04/2008,917
08/04/2008,915
07/04/2008,926.5
04/04/2008,905.5
03/04/2008,896.5
02/04/2008,890
01/04/2008,887.75
31/03/2008,933.5
28/03/2008,934.25
27/03/2008,946.75
26/03/2008,946.75
25/03/2008,926.75
24/03/2008,925.75
21/03/2008,925.75
20/03/2008,925.75
19/03/2008,958.5
18/03/2008,1006.75
17/03/2008,1011.25
14/03/2008,1003.5
13/03/2008,995
12/03/2008,975.5
11/03/2008,970
10/03/2008,969.25
07/03/2008,972.5
06/03/2008,976.5
05/03/2008,974.5
04/03/2008,984.75
03/03/2008,988.5
29/02/2008,971.5
28/02/2008,959.75
27/02/2008,959.5
26/02/2008,937
25/02/2008,937.75
22/02/2008,943
21/02/2008,945
20/02/2008,920
19/02/2008,924
18/02/2008,903.25
15/02/2008,912.5
14/02/2008,906
13/02/2008,899
12/02/2008,917
11/02/2008,918
08/02/2008,916.25
07/02/2008,899.75
06/02/2008,903
05/02/2008,887.5
04/02/2008,893.75
01/02/2008,914.75
31/01/2008,923.25
30/01/2008,919
29/01/2008,924.5
28/01/2008,921.75
25/01/2008,918.25
24/01/2008,909.25
23/01/2008,888.25
22/01/2008,875
21/01/2008,871.25
18/01/2008,882
17/01/2008,888.25
16/01/2008,889.75
15/01/2008,913
14/01/2008,902
11/01/2008,891
10/01/2008,884.25
09/01/2008,877
08/01/2008,873.5
07/01/2008,859.25
04/01/2008,855
03/01/2008,858.85
02/01/2008,846.75
01/01/2008,833.75
31/12/2007,833.75
28/12/2007,833.75
27/12/2007,829
26/12/2007,810.5
25/12/2007,810.5
24/12/2007,810.5
21/12/2007,810.5
20/12/2007,795.25
19/12/2007,799.75
18/12/2007,804.25
17/12/2007,790.75
14/12/2007,789.5
13/12/2007,800.7
12/12/2007,814
11/12/2007,808.75
10/12/2007,809.5
07/12/2007,792.5
06/12/2007,801.5
05/12/2007,793
04/12/2007,797.5
03/12/2007,784.25
30/11/2007,783.5
29/11/2007,794.5
28/11/2007,801.75
27/11/2007,810.75
26/11/2007,830
23/11/2007,815.25
22/11/2007,803.25
21/11/2007,798
20/11/2007,795.5
19/11/2007,778.85
16/11/2007,789.75
15/11/2007,794
14/11/2007,813.5
13/11/2007,804.25
12/11/2007,803.5
09/11/2007,831.5
08/11/2007,841.1
07/11/2007,834.5
06/11/2007,822.5
05/11/2007,804.75
02/11/2007,796.5
01/11/2007,790.25
31/10/2007,789.5
30/10/2007,783.25
29/10/2007,788.5
26/10/2007,779.15
25/10/2007,767.5
24/10/2007,757.5
23/10/2007,758.25
22/10/2007,751.25
19/10/2007,763
18/10/2007,764.15
17/10/2007,762.5
16/10/2007,756.75
15/10/2007,758.85
12/10/2007,749.5
11/10/2007,749
10/10/2007,741.25
09/10/2007,736
08/10/2007,733.75
05/10/2007,737
04/10/2007,725.5
03/10/2007,730.25
02/10/2007,731
01/10/2007,742.5
28/09/2007,743
27/09/2007,731.75
26/09/2007,734.75
25/09/2007,728.5
24/09/2007,730
21/09/2007,737
20/09/2007,734.5
19/09/2007,725.15
18/09/2007,714.75
17/09/2007,719
14/09/2007,716.35
13/09/2007,704.5
12/09/2007,706
11/09/2007,704.15
10/09/2007,703.5
07/09/2007,701
06/09/2007,688.15
05/09/2007,680.25
04/09/2007,678.75
03/09/2007,672
31/08/2007,672
30/08/2007,666
29/08/2007,664.25
28/08/2007,666
27/08/2007,660.85
24/08/2007,660.85
23/08/2007,660.75
22/08/2007,659.5
21/08/2007,657.5
20/08/2007,659.5
17/08/2007,657.5
16/08/2007,662.25
15/08/2007,667.25
14/08/2007,668.35
13/08/2007,668.75
10/08/2007,668.5
09/08/2007,662.6
08/08/2007,675.5
07/08/2007,668
06/08/2007,671.5
03/08/2007,670.5
02/08/2007,666.25
01/08/2007,665.75
31/07/2007,665.5
30/07/2007,661.5
27/07/2007,660.5
26/07/2007,670
25/07/2007,674.75
24/07/2007,684.3
23/07/2007,682
20/07/2007,681.6
19/07/2007,674.5
18/07/2007,666.75
17/07/2007,666.5
16/07/2007,666
13/07/2007,666.5
12/07/2007,667.25
11/07/2007,663
10/07/2007,661.7
09/07/2007,661.25
06/07/2007,648.75
05/07/2007,651
04/07/2007,654.15
03/07/2007,654.25
02/07/2007,654.75
29/06/2007,650.5
28/06/2007,647.25
27/06/2007,642.1
26/06/2007,647
25/06/2007,650.75
22/06/2007,652.85
21/06/2007,650.5
20/06/2007,657.7
19/06/2007,656.3
18/06/2007,656
15/06/2007,653.1
14/06/2007,653.25
13/06/2007,647.65
12/06/2007,647.25
11/06/2007,650.3
08/06/2007,655.25
07/06/2007,668.75
06/06/2007,669.7
05/06/2007,671.5
04/06/2007,671.1
01/06/2007,666.5
31/05/2007,659.1
30/05/2007,652.65
29/05/2007,660.15
28/05/2007,655.3
25/05/2007,655.3
24/05/2007,659
23/05/2007,662.05
22/05/2007,662
21/05/2007,658
18/05/2007,657
17/05/2007,656.75
16/05/2007,667.75
15/05/2007,668.25
14/05/2007,670.2
11/05/2007,669
10/05/2007,673.5
09/05/2007,683
08/05/2007,684.25
07/05/2007,688.8
04/05/2007,688.8
03/05/2007,674.2
02/05/2007,669.5
01/05/2007,673.6
30/04/2007,677
27/04/2007,677.5
26/04/2007,673
25/04/2007,684
24/04/2007,688.4
23/04/2007,688.7
20/04/2007,691.4
19/04/2007,681.9
18/04/2007,688.75
17/04/2007,688
16/04/2007,686.5
13/04/2007,681.75
12/04/2007,677.25
11/04/2007,678.2
10/04/2007,677.4
09/04/2007,673.5
06/04/2007,673.5
05/04/2007,673.5
04/04/2007,672.25
03/04/2007,664.25
02/04/2007,658.25
30/03/2007,661.75
29/03/2007,661
28/03/2007,666.75
27/03/2007,664
26/03/2007,663
23/03/2007,656.25
22/03/2007,663
21/03/2007,658.75
20/03/2007,659
19/03/2007,655
16/03/2007,653.2
15/03/2007,648.5
14/03/2007,643.25
13/03/2007,650.8
12/03/2007,647.75
09/03/2007,652.25
08/03/2007,654.25
07/03/2007,646.4
06/03/2007,643.75
05/03/2007,636.75
02/03/2007,651.9
01/03/2007,670.4
28/02/2007,664.2
27/02/2007,676.2
26/02/2007,685.75
23/02/2007,683
22/02/2007,676.6
21/02/2007,661.25
20/02/2007,663.9
19/02/2007,670.75
16/02/2007,665.1
15/02/2007,664.75
14/02/2007,668.25
13/02/2007,667.8
12/02/2007,664.55
09/02/2007,664.5
08/02/2007,656
07/02/2007,653.75
06/02/2007,653.25
05/02/2007,649.4
02/02/2007,645.7
01/02/2007,660.2
31/01/2007,650.5
30/01/2007,645.2
29/01/2007,644.75
26/01/2007,645.5
25/01/2007,651.75
24/01/2007,642.1
23/01/2007,642.5
22/01/2007,639
19/01/2007,629
18/01/2007,635
17/01/2007,626.5
16/01/2007,627.05
15/01/2007,627
12/01/2007,619.75
11/01/2007,612
10/01/2007,608.4
09/01/2007,609.6
08/01/2007,609.5
05/01/2007,609.5
04/01/2007,628.7
03/01/2007,642.6
02/01/2007,639.75
01/01/2007,632
29/12/2006,632
28/12/2006,632
27/12/2006,628.5
26/12/2006,620.5
25/12/2006,620.5
22/12/2006,620.5
21/12/2006,620.5
20/12/2006,619.25
19/12/2006,620.5
18/12/2006,614
15/12/2006,623.75
14/12/2006,627.4
13/12/2006,624
12/12/2006,628
11/12/2006,626.75
08/12/2006,637.4
07/12/2006,627.75
06/12/2006,636
05/12/2006,645.9
04/12/2006,646
01/12/2006,648.75
30/11/2006,646.7
29/11/2006,637.5
28/11/2006,637
27/11/2006,638.75
24/11/2006,639.5
23/11/2006,630.25
22/11/2006,631.8
21/11/2006,624.5
20/11/2006,625.5
17/11/2006,620.5
16/11/2006,624.75
15/11/2006,617.75
14/11/2006,627
13/11/2006,623.5
10/11/2006,629.3
09/11/2006,625.25
08/11/2006,623.2
07/11/2006,625.75
06/11/2006,626.1
03/11/2006,622.75
02/11/2006,620.75
01/11/2006,614.1
31/10/2006,603.75
30/10/2006,608.5
27/10/2006,596.25
26/10/2006,596.25
25/10/2006,580.75
24/10/2006,575.6
23/10/2006,582.75
20/10/2006,596.6
19/10/2006,597.25
18/10/2006,594
17/10/2006,590
16/10/2006,595.1
13/10/2006,586.1
12/10/2006,573
11/10/2006,574.1
10/10/2006,571.4
09/10/2006,575.25
06/10/2006,560.75
05/10/2006,573.3
04/10/2006,573.6
03/10/2006,582.25
02/10/2006,600.6
29/09/2006,599.25
28/09/2006,603
27/09/2006,593.75
26/09/2006,591
25/09/2006,584.75
22/09/2006,589
21/09/2006,578.75
20/09/2006,580.25
19/09/2006,583.5
18/09/2006,580.5
15/09/2006,573.6
14/09/2006,584.4
13/09/2006,589
12/09/2006,590.7
11/09/2006,588
08/09/2006,610
07/09/2006,621.5
06/09/2006,635.4
05/09/2006,637.75
04/09/2006,626.75
01/09/2006,621.05
31/08/2006,623.5
30/08/2006,617.75
29/08/2006,613.4
28/08/2006,621.25
25/08/2006,621.25
24/08/2006,623.75
23/08/2006,628.1
22/08/2006,622.75
21/08/2006,625
18/08/2006,613.9
17/08/2006,625.5
16/08/2006,629.75
15/08/2006,625.5
14/08/2006,624.6
11/08/2006,644.5
10/08/2006,644.75
09/08/2006,649
08/08/2006,646
07/08/2006,649.75
04/08/2006,652.25
03/08/2006,644.4
02/08/2006,654.4
01/08/2006,637.25
31/07/2006,632.5
28/07/2006,637.1
27/07/2006,639
26/07/2006,614.3
25/07/2006,618.75
24/07/2006,605.7
21/07/2006,634
20/07/2006,642.5
19/07/2006,641.6
18/07/2006,645
17/07/2006,652.5
14/07/2006,663.25
13/07/2006,649.5
12/07/2006,650
11/07/2006,630.75
10/07/2006,626
07/07/2006,631.5
06/07/2006,626
05/07/2006,623
04/07/2006,622
03/07/2006,622.95
30/06/2006,613.5
29/06/2006,589.25
28/06/2006,582.75
27/06/2006,588.75
26/06/2006,583.5
23/06/2006,579.6
22/06/2006,584.5
21/06/2006,574.6
20/06/2006,567
19/06/2006,571
16/06/2006,574
15/06/2006,569.5
14/06/2006,567.75
13/06/2006,586.5
12/06/2006,609.2
09/06/2006,616
08/06/2006,614
07/06/2006,617.75
06/06/2006,627
05/06/2006,641.8
02/06/2006,632.25
01/06/2006,625
31/05/2006,653
30/05/2006,660.5
29/05/2006,642.25
26/05/2006,642.25
25/05/2006,642.5
24/05/2006,648.5
23/05/2006,666.75
22/05/2006,652.5
19/05/2006,651.5
18/05/2006,693.5
17/05/2006,699.5
16/05/2006,692
15/05/2006,687.5
12/05/2006,725
11/05/2006,715.5
10/05/2006,699.9
09/05/2006,691.25
08/05/2006,675.5
05/05/2006,678
04/05/2006,673.5
03/05/2006,673.6
02/05/2006,661
01/05/2006,644
28/04/2006,644
27/04/2006,638
26/04/2006,635.5
25/04/2006,634.75
24/04/2006,622.5
21/04/2006,623.5
20/04/2006,625
19/04/2006,624.75
18/04/2006,614.75
17/04/2006,593
14/04/2006,593
13/04/2006,593
12/04/2006,597.25
11/04/2006,597.75
10/04/2006,597.25
07/04/2006,589.75
06/04/2006,592.5
05/04/2006,586.5
04/04/2006,588
03/04/2006,587
31/03/2006,582
30/03/2006,584
29/03/2006,565
28/03/2006,567.5
27/03/2006,565
24/03/2006,556.75
23/03/2006,546.5
22/03/2006,550.75
21/03/2006,547.5
20/03/2006,555.75
17/03/2006,552.75
16/03/2006,552.75
15/03/2006,556.5
14/03/2006,545.8
13/03/2006,543.5
10/03/2006,535
09/03/2006,550.1
08/03/2006,544.75
07/03/2006,553
06/03/2006,565.25
03/03/2006,565
02/03/2006,563.75
01/03/2006,564.25
28/02/2006,556
27/02/2006,553.25
24/02/2006,554.15
23/02/2006,551.2
22/02/2006,553
21/02/2006,554
20/02/2006,554.5
17/02/2006,551.7
16/02/2006,538.75
15/02/2006,540.5
14/02/2006,539.7
13/02/2006,549.3
10/02/2006,557
09/02/2006,560.25
08/02/2006,548.75
07/02/2006,558.7
06/02/2006,569.75
03/02/2006,569
02/02/2006,572.15
01/02/2006,568.25
31/01/2006,568.75
30/01/2006,565
27/01/2006,561.75
26/01/2006,556.5
25/01/2006,561.75
24/01/2006,557.25
23/01/2006,554.5
20/01/2006,567.25
19/01/2006,554.75
18/01/2006,545
17/01/2006,553.25
16/01/2006,561.75
13/01/2006,548.25
12/01/2006,542.5
11/01/2006,544.4
10/01/2006,543.5
09/01/2006,541.5
06/01/2006,535.25
05/01/2006,524.75
04/01/2006,529.5
03/01/2006,530
02/01/2006,513
30/12/2005,513
29/12/2005,513
28/12/2005,518
27/12/2005,500
26/12/2005,500
23/12/2005,500
22/12/2005,500
21/12/2005,489
20/12/2005,502.5
19/12/2005,508.75
16/12/2005,507
15/12/2005,506.25
14/12/2005,509.5
13/12/2005,522.5
12/12/2005,536.5
09/12/2005,525.5
08/12/2005,515.7
07/12/2005,515.4
06/12/2005,504.25
05/12/2005,505.65
02/12/2005,502.5
01/12/2005,499.75
30/11/2005,495.65
29/11/2005,496
28/11/2005,496
25/11/2005,495.9
24/11/2005,493.4
23/11/2005,487.6
22/11/2005,492.6
21/11/2005,488.95
18/11/2005,485.85
17/11/2005,486.15
16/11/2005,475.75
15/11/2005,468.25
14/11/2005,467.5
11/11/2005,466.75
10/11/2005,467
09/11/2005,462.55
08/11/2005,461.6
07/11/2005,456.5
04/11/2005,460.5
03/11/2005,461.85
02/11/2005,460.8
01/11/2005,459.5
31/10/2005,470.75
28/10/2005,470.75
27/10/2005,474.4
26/10/2005,473.2
25/10/2005,472.25
24/10/2005,466.1
21/10/2005,462.85
20/10/2005,464.3
19/10/2005,465.9
18/10/2005,472
17/10/2005,474.5
14/10/2005,466
13/10/2005,469.5
12/10/2005,475.1
11/10/2005,475.5
10/10/2005,473.2
07/10/2005,472.7
06/10/2005,471.8
05/10/2005,463.5
04/10/2005,467.45
03/10/2005,466.1
30/09/2005,473.25
29/09/2005,472.4
28/09/2005,464
27/09/2005,464.1
26/09/2005,461.7
23/09/2005,462.65
22/09/2005,466.25
21/09/2005,469.1
20/09/2005,464.8
19/09/2005,464.5
16/09/2005,457.2
15/09/2005,454.8
14/09/2005,449.3
13/09/2005,445.4
12/09/2005,448.35
09/09/2005,448.25
08/09/2005,448.55
07/09/2005,445.05
06/09/2005,444.15
05/09/2005,446.05
02/09/2005,443.6
01/09/2005,439.6
31/08/2005,433.25
30/08/2005,430.65
29/08/2005,436.75
26/08/2005,436.75
25/08/2005,438.85
24/08/2005,440
23/08/2005,439.35
22/08/2005,439.65
19/08/2005,439.65
18/08/2005,439.65
17/08/2005,442
16/08/2005,443
15/08/2005,443.5
12/08/2005,447.25
11/08/2005,440.75
10/08/2005,436.55
09/08/2005,433.3
08/08/2005,436.2
05/08/2005,438.25
04/08/2005,438.6
03/08/2005,434.6
02/08/2005,431
01/08/2005,431.65
29/07/2005,429
28/07/2005,426.4
27/07/2005,424
26/07/2005,423.25
25/07/2005,425.4
22/07/2005,425
21/07/2005,424.25
20/07/2005,422.15
19/07/2005,419.25
18/07/2005,420.9
15/07/2005,418.35
14/07/2005,424.3
13/07/2005,424.5
12/07/2005,426.25
11/07/2005,424.2
08/07/2005,424.4
07/07/2005,425.2
06/07/2005,423.5
05/07/2005,423.75
04/07/2005,427.4
01/07/2005,432.6
30/06/2005,437.1
29/06/2005,435.8
28/06/2005,437
27/06/2005,439.3
24/06/2005,440.55
23/06/2005,439.15
22/06/2005,437
21/06/2005,435.2
20/06/2005,439.35
17/06/2005,437.5
16/06/2005,433
15/06/2005,428.7
14/06/2005,426.85
13/06/2005,429.1
10/06/2005,422.55
09/06/2005,422.5
08/06/2005,424.55
07/06/2005,424.1
06/06/2005,425.85
03/06/2005,423.55
02/06/2005,420.4
01/06/2005,415.35
31/05/2005,414.45
30/05/2005,418.25
27/05/2005,418.25
26/05/2005,418
25/05/2005,418.4
24/05/2005,418.3
23/05/2005,418
20/05/2005,418
19/05/2005,420.8
18/05/2005,419.75
17/05/2005,420
16/05/2005,419.25
13/05/2005,420
12/05/2005,424.25
11/05/2005,426.1
10/05/2005,427.4
09/05/2005,425.5
06/05/2005,425.15
05/05/2005,429.15
04/05/2005,428.8
03/05/2005,427.9
02/05/2005,435.7
29/04/2005,435.7
28/04/2005,432.5
27/04/2005,434.35
26/04/2005,437
25/04/2005,432.9
22/04/2005,434.6
21/04/2005,434
20/04/2005,433.2
19/04/2005,427.45
18/04/2005,425.75
15/04/2005,424.6
14/04/2005,423.45
13/04/2005,427.5
12/04/2005,427.3
11/04/2005,429
08/04/2005,425.2
07/04/2005,428
06/04/2005,425.75
05/04/2005,424.6
04/04/2005,423.9
01/04/2005,427.15
31/03/2005,427.5
30/03/2005,426.45
29/03/2005,426.1
28/03/2005,425.15
25/03/2005,425.15
24/03/2005,425.15
23/03/2005,426.15
22/03/2005,432.15
21/03/2005,432.7
18/03/2005,437.15
17/03/2005,438.6
16/03/2005,443
15/03/2005,440.65
14/03/2005,441.95
11/03/2005,443.7
10/03/2005,440.9
09/03/2005,439.5
08/03/2005,437.25
07/03/2005,433
04/03/2005,433.45
03/03/2005,430.2
02/03/2005,431.75
01/03/2005,433.45
28/02/2005,435.45
25/02/2005,434.25
24/02/2005,433.75
23/02/2005,432.6
22/02/2005,432.85
21/02/2005,427.15
18/02/2005,427.1
17/02/2005,426.25
16/02/2005,423.1
15/02/2005,424.4
14/02/2005,424.2
11/02/2005,418.85
10/02/2005,415.5
09/02/2005,411.15
08/02/2005,411.1
07/02/2005,414.4
04/02/2005,415.9
03/02/2005,416.5
02/02/2005,421.6
01/02/2005,420.9
31/01/2005,422.15
28/01/2005,426.8
27/01/2005,424.5
26/01/2005,425.8
25/01/2005,424.5
24/01/2005,427.35
21/01/2005,423.3
20/01/2005,422.9
19/01/2005,424.95
18/01/2005,421.75
17/01/2005,422.25
14/01/2005,422.5
13/01/2005,423.6
12/01/2005,426.6
11/01/2005,421.35
10/01/2005,420
07/01/2005,422.2
06/01/2005,424.35
05/01/2005,426
04/01/2005,427.75
03/01/2005,435.6
31/12/2004,435.6
30/12/2004,435.6
29/12/2004,440.25
28/12/2004,441.1
27/12/2004,441.1
24/12/2004,441.1
23/12/2004,441.1
22/12/2004,441
21/12/2004,440.95
20/12/2004,442.45
17/12/2004,438.9
16/12/2004,439.5
15/12/2004,439
14/12/2004,437.1
13/12/2004,435.1
10/12/2004,434
09/12/2004,437.1
08/12/2004,436.9
07/12/2004,451.8
06/12/2004,453.05
03/12/2004,448.65
02/12/2004,454.2
01/12/2004,452.85
30/11/2004,453.4
29/11/2004,451.25
26/11/2004,451
25/11/2004,451.15
24/11/2004,448.6
23/11/2004,448.15
22/11/2004,447.8
19/11/2004,445.6
18/11/2004,442
17/11/2004,443.45
16/11/2004,439.4
15/11/2004,437.6
12/11/2004,436.05
11/11/2004,433.8
10/11/2004,433.4
09/11/2004,433.65
08/11/2004,431.9
05/11/2004,431
04/11/2004,430.5
03/11/2004,423.5
02/11/2004,424.2
01/11/2004,428.85
29/10/2004,425.55
28/10/2004,424.2
27/10/2004,428.25
26/10/2004,427.5
25/10/2004,429.15
22/10/2004,422.8
21/10/2004,422.5
20/10/2004,423.6
19/10/2004,419.35
18/10/2004,419.1
15/10/2004,420.4
14/10/2004,415.35
13/10/2004,411.25
12/10/2004,414.7
11/10/2004,421.7
08/10/2004,421.75
07/10/2004,418.1
06/10/2004,418.45
05/10/2004,415.4
04/10/2004,412.55
01/10/2004,418.1
30/09/2004,415.65
29/09/2004,412.95
28/09/2004,411.7
27/09/2004,409.2
24/09/2004,407.85
23/09/2004,411.5
22/09/2004,405.35
21/09/2004,408.5
20/09/2004,404.3
17/09/2004,405.7
16/09/2004,403.4
15/09/2004,404.45
14/09/2004,405.25
13/09/2004,399.3
10/09/2004,401.35
09/09/2004,398.7
08/09/2004,396.3
07/09/2004,398.1
06/09/2004,401.6
03/09/2004,401.15
02/09/2004,406.1
01/09/2004,407.65
31/08/2004,407.25
30/08/2004,405.1
27/08/2004,405.1
26/08/2004,406.05
25/08/2004,406
24/08/2004,406.2
23/08/2004,410.6
20/08/2004,410.55
19/08/2004,406.5
18/08/2004,402.45
17/08/2004,401.3
16/08/2004,401.65
13/08/2004,396.75
12/08/2004,394.15
11/08/2004,393.85
10/08/2004,399.5
09/08/2004,399
06/08/2004,399
05/08/2004,390.85
04/08/2004,391.5
03/08/2004,390.95
02/08/2004,391.5
30/07/2004,391.4
29/07/2004,387.3
28/07/2004,387.3
27/07/2004,389.85
26/07/2004,390.75
23/07/2004,391.5
22/07/2004,397.75
21/07/2004,398.5
20/07/2004,400
19/07/2004,406.35
16/07/2004,406.3
15/07/2004,403.15
14/07/2004,403.8
13/07/2004,400.9
12/07/2004,406.35
09/07/2004,406.5
08/07/2004,405.35
07/07/2004,399.65
06/07/2004,394.5
05/07/2004,398.25
02/07/2004,397.75
01/07/2004,394.8
30/06/2004,395.8
29/06/2004,394.4
28/06/2004,404.25
25/06/2004,401.5
24/06/2004,400
23/06/2004,393.9
22/06/2004,395.75
21/06/2004,395.25
18/06/2004,395.1
17/06/2004,386.1
16/06/2004,385.25
15/06/2004,386.5
14/06/2004,385.1
11/06/2004,384.85
10/06/2004,384.95
09/06/2004,386.85
08/06/2004,392.35
07/06/2004,393.6
04/06/2004,388.3
03/06/2004,390.35
02/06/2004,394.85
01/06/2004,397.2
31/05/2004,393.25
28/05/2004,393.25
27/05/2004,393.6
26/05/2004,389.65
25/05/2004,388.9
24/05/2004,384
21/05/2004,385.3
20/05/2004,379.5
19/05/2004,380.75
18/05/2004,377.7
17/05/2004,382.95
14/05/2004,376.5
13/05/2004,375.15
12/05/2004,382.2
11/05/2004,375.25
10/05/2004,375
07/05/2004,380.8
06/05/2004,387.5
05/05/2004,392.55
04/05/2004,391.25
03/05/2004,388.5
30/04/2004,388.5
29/04/2004,386
28/04/2004,392.25
27/04/2004,396.25
26/04/2004,397
23/04/2004,394.5
22/04/2004,392.3
21/04/2004,392.75
20/04/2004,396.85
19/04/2004,403.1
16/04/2004,400.85
15/04/2004,398.25
14/04/2004,397.75
13/04/2004,407.9
12/04/2004,419.5
09/04/2004,419.5
08/04/2004,419.5
07/04/2004,419
06/04/2004,418.5
05/04/2004,417.7
02/04/2004,419
01/04/2004,427.25
31/03/2004,423.7
30/03/2004,420
29/03/2004,421.25
26/03/2004,421.5
25/03/2004,416.1
24/03/2004,415.25
23/03/2004,416.25
22/03/2004,417.65
19/03/2004,412
18/03/2004,410.75
17/03/2004,402.75
16/03/2004,402.5
15/03/2004,398.1
12/03/2004,398
11/03/2004,398.45
10/03/2004,400.25
09/03/2004,401.5
08/03/2004,399.85
05/03/2004,399.25
04/03/2004,392
03/03/2004,390.5
02/03/2004,395.75
01/03/2004,400
27/02/2004,395.85
26/02/2004,393.25
25/02/2004,400.25
24/02/2004,402.25
23/02/2004,399.5
20/02/2004,405.25
19/02/2004,409.8
18/02/2004,414.5
17/02/2004,414.5
16/02/2004,411.7
13/02/2004,416
12/02/2004,411.6
11/02/2004,405.75
10/02/2004,408.55
09/02/2004,405.95
06/02/2004,404.25
05/02/2004,399.55
04/02/2004,399.25
03/02/2004,401.45
02/02/2004,398.35
30/01/2004,399.75
29/01/2004,405.7
28/01/2004,411
27/01/2004,405.7
26/01/2004,408.2
23/01/2004,409
22/01/2004,409.25
21/01/2004,407.6
20/01/2004,409.25
19/01/2004,406.6
16/01/2004,408.4
15/01/2004,412.5
14/01/2004,419.5
13/01/2004,425.5
12/01/2004,425.25
09/01/2004,423.35
08/01/2004,421
07/01/2004,421.75
06/01/2004,424.4
05/01/2004,420.6
02/01/2004,415.25
01/01/2004,416.25
31/12/2003,416.25
30/12/2003,416.25
29/12/2003,412
26/12/2003,409.25
25/12/2003,409.25
24/12/2003,409.25
23/12/2003,409.25
22/12/2003,410.45
19/12/2003,409.75
18/12/2003,407.5
17/12/2003,408.25
16/12/2003,408
15/12/2003,407.5
12/12/2003,407.1
11/12/2003,404.1
10/12/2003,410
09/12/2003,407.75
08/12/2003,406.15
05/12/2003,402.4
04/12/2003,402.25
03/12/2003,401.8
02/12/2003,401.35
01/12/2003,400.25
28/11/2003,398.35
27/11/2003,395.45
26/11/2003,396
25/11/2003,391.75
24/11/2003,391.9
21/11/2003,395.5
20/11/2003,394.3
19/11/2003,395.15
18/11/2003,393.9
17/11/2003,393.7
14/11/2003,396.7
13/11/2003,395.4
12/11/2003,389.7
11/11/2003,387.8
10/11/2003,383.5
07/11/2003,378.95
06/11/2003,380.25
05/11/2003,378.75
04/11/2003,377.9
03/11/2003,383.25
31/10/2003,386.25
30/10/2003,386.5
29/10/2003,385.4
28/10/2003,384.4
27/10/2003,386
24/10/2003,388.25
23/10/2003,384.5
22/10/2003,384.75
21/10/2003,378.2
20/10/2003,373.8
17/10/2003,370.5
16/10/2003,373.4
15/10/2003,373.5
14/10/2003,373.95
13/10/2003,370.25
10/10/2003,372.3
09/10/2003,370.6
08/10/2003,375.25
07/10/2003,376.1
